"number";"r IL_meas";"i IL_meas"
1485;0.604815;0
1486;0.532397;0
1487;0.603084;0
1488;0.496508;0
1489;0.738622;0
1490;0.482853;0
1491;0.538772;0
1492;0.539797;0
1493;0.430996;0
1494;0.495634;0
1495;0.56803;0
1496;0.507522;0
1497;0.536385;0
1498;0.692778;0
1499;0.605539;0
1500;0.591509;0
1501;0.589052;0
1502;0.748522;0
1503;0.61262;0
1504;0.679794;0
1505;0.489744;0
1506;0.551578;0
1507;0.60882;0
1508;0.656143;0
1509;0.548287;0
1510;0.386084;0
1511;0.543638;0
1512;0.547815;0
1513;0.674547;0
1514;0.457311;0
1515;0.50289;0
1516;0.528459;0
1517;0.506022;0
1518;0.455586;0
1519;0.515542;0
1520;0.563695;0
1521;0.61007;0
1522;0.520592;0
1523;0.610712;0
1524;0.637879;0
1525;0.52222;0
1526;0.506532;0
1527;0.519697;0
1528;0.483627;0
1529;0.542823;0
1530;0.660244;0
1531;0.810991;0
1532;0.600068;0
1533;0.573392;0
1534;0.58938;0
1535;0.630654;0
1536;0.703154;0
1537;0.74828;0
1538;0.589471;0
1539;0.575182;0
1540;0.544952;0
1541;0.509353;0
1542;0.562856;0
1543;0.593016;0
1544;0.449617;0
1545;0.500644;0
1546;0.44838;0
1547;0.525867;0
1548;0.522626;0
1549;0.616356;0
1550;0.487786;0
1551;0.549839;0
1552;0.572838;0
1553;0.634702;0
1554;0.558801;0
1555;0.671382;0
1556;0.630948;0
1557;0.672165;0
1558;0.660506;0
1559;0.470083;0
1560;0.505903;0
1561;0.601173;0
1562;0.600346;0
1563;0.56339;0
1564;0.548316;0
1565;0.492162;0
1566;0.458542;0
1567;0.645224;0
1568;0.673324;0
1569;0.496576;0
1570;0.563445;0
1571;0.505768;0
1572;0.599725;0
1573;0.659351;0
1574;0.683995;0
1575;0.468586;0
1576;0.7056;0
1577;0.540434;0
1578;0.574988;0
1579;0.569072;0
1580;0.476061;0
1581;0.610493;0
1582;0.556153;0
1583;0.796151;0
1584;0.659994;0
1585;0.472552;0
1586;0.711247;0
1587;0.570897;0
1588;0.67593;0
1589;0.670186;0
1590;0.526827;0
1591;0.643862;0
1592;0.591944;0
1593;0.655771;0
1594;0.50733;0
1595;0.833427;0
1596;0.583598;0
1597;0.625231;0
1598;0.547848;0
1599;0.678112;0
1600;0.617305;0
1601;0.619746;0
1602;0.545303;0
1603;0.553065;0
1604;0.492171;0
1605;0.726448;0
1606;0.611367;0
1607;0.758424;0
1608;0.56471;0
1609;0.571798;0
1610;0.465491;0
1611;0.529845;0
1612;0.618287;0
1613;0.480556;0
1614;0.616942;0
1615;0.601771;0
1616;0.618263;0
1617;0.566911;0
1618;0.52885;0
1619;0.528957;0
1620;0.539582;0
1621;0.535275;0
1622;0.492351;0
1623;0.636355;0
1624;0.578665;0
1625;0.520695;0
1626;0.549979;0
1627;0.625014;0
1628;0.486334;0
1629;0.652069;0
1630;0.576284;0
1631;0.697624;0
1632;0.586559;0
1633;0.492013;0
1634;0.511829;0
1635;0.623517;0
1636;0.553209;0
1637;0.584807;0
1638;0.57151;0
1639;0.569705;0
1640;0.579385;0
1641;0.604669;0
1642;0.533217;0
1643;0.648201;0
1644;0.491411;0
1645;0.638508;0
1646;0.482192;0
1647;0.654652;0
1648;0.492309;0
1649;0.590357;0
1650;0.523845;0
1651;0.603587;0
1652;0.741917;0
1653;0.589507;0
1654;0.521243;0
1655;0.435456;0
1656;0.657423;0
1657;0.805445;0
1658;0.554892;0
1659;0.616881;0
1660;0.69879;0
1661;0.657792;0
1662;0.758125;0
1663;0.635932;0
1664;0.523033;0
1665;0.555571;0
1666;0.576047;0
1667;0.541315;0
1668;0.619425;0
1669;0.586996;0
1670;0.615066;0
1671;0.608646;0
1672;0.519312;0
1673;0.707175;0
1674;0.487607;0
1675;0.597913;0
1676;0.555871;0
1677;0.515359;0
1678;0.554274;0
1679;0.611011;0
1680;0.553166;0
1681;0.574313;0
1682;0.581958;0
1683;0.52299;0
1684;0.669676;0
1685;0.508323;0
1686;0.640784;0
1687;0.687925;0
1688;0.472767;0
1689;0.554936;0
1690;0.553363;0
1691;0.65855;0
1692;0.492444;0
1693;0.724577;0
1694;0.556732;0
1695;0.536651;0
1696;0.586555;0
1697;0.436579;0
1698;0.55047;0
1699;0.570035;0
1700;0.415819;0
1701;0.700553;0
1702;0.591379;0
1703;0.599318;0
1704;0.563329;0
1705;0.555764;0
1706;0.552324;0
1707;0.502605;0
1708;0.499124;0
1709;0.524975;0
1710;0.593172;0
1711;0.493496;0
1712;0.528317;0
1713;0.630702;0
1714;0.520843;0
1715;0.586291;0
1716;0.658146;0
1717;0.588783;0
1718;0.559113;0
1719;0.529327;0
1720;0.680222;0
1721;0.653886;0
1722;0.504114;0
1723;0.467329;0
1724;0.650962;0
1725;0.605343;0
1726;0.484712;0
1727;0.711151;0
1728;0.619955;0
1729;0.608812;0
1730;0.508891;0
1731;0.727605;0
1732;0.632027;0
1733;0.554817;0
1734;0.562024;0
1735;0.720935;0
1736;0.624739;0
1737;0.593355;0
1738;0.618971;0
1739;0.592235;0
1740;0.547093;0
1741;0.434553;0
1742;0.583405;0
1743;0.612885;0
1744;0.658725;0
1745;0.508126;0
1746;0.744462;0
1747;0.694292;0
1748;0.679059;0
1749;0.649439;0
1750;0.526867;0
1751;0.750531;0
1752;0.536125;0
1753;0.588011;0
1754;0.551442;0
1755;0.584851;0
1756;0.691498;0
1757;0.592806;0
1758;0.575448;0
1759;0.55817;0
1760;0.531527;0
1761;0.58571;0
1762;0.543909;0
1763;0.651728;0
1764;0.640614;0
1765;0.487343;0
1766;0.644082;0
1767;0.434702;0
1768;0.655784;0
1769;0.539653;0
1770;0.511885;0
1771;0.693714;0
1772;0.41921;0
1773;0.428322;0
1774;0.501133;0
1775;0.414107;0
1776;0.715609;0
1777;0.622023;0
1778;0.567437;0
1779;0.511234;0
1780;0.582402;0
1781;0.573073;0
1782;0.623612;0
1783;0.530339;0
1784;0.538312;0
1785;0.552438;0
1786;0.556604;0
1787;0.56191;0
1788;0.485197;0
1789;0.491991;0
1790;0.736667;0
1791;0.524869;0
1792;0.627107;0
1793;0.445162;0
1794;0.525694;0
1795;0.457843;0
1796;0.546345;0
1797;0.54805;0
1798;0.592639;0
1799;0.617877;0
1800;0.776355;0
1801;0.510832;0
1802;0.458511;0
1803;0.453368;0
1804;0.519583;0
1805;0.604026;0
1806;0.545715;0
1807;0.459564;0
1808;0.540149;0
1809;0.442078;0
1810;0.574765;0
1811;0.557133;0
1812;0.402363;0
1813;0.617048;0
1814;0.569003;0
1815;0.596518;0
1816;0.488063;0
1817;0.673386;0
1818;0.667722;0
1819;0.574976;0
1820;0.657489;0
1821;0.592866;0
1822;0.508964;0
1823;0.621831;0
1824;0.584027;0
1825;0.600061;0
1826;0.637988;0
1827;0.510684;0
1828;0.631839;0
1829;0.498467;0
1830;0.661198;0
1831;0.603675;0
1832;0.726012;0
1833;0.592192;0
1834;0.505846;0
1835;0.545332;0
1836;0.555906;0
1837;0.53913;0
1838;0.560838;0
1839;0.687021;0
1840;0.524973;0
1841;0.670608;0
1842;0.730422;0
1843;0.48273;0
1844;0.628178;0
1845;0.644471;0
1846;0.564703;0
1847;0.640535;0
1848;0.513562;0
1849;0.457896;0
1850;0.544832;0
1851;0.546921;0
1852;0.494624;0
1853;0.696952;0
1854;0.600839;0
1855;0.556332;0
1856;0.54165;0
1857;0.64113;0
1858;0.541179;0
1859;0.656091;0
1860;0.474735;0
1861;0.48169;0
1862;0.460941;0
1863;0.523351;0
1864;0.540335;0
1865;0.60574;0
1866;0.481103;0
1867;0.527865;0
1868;0.524644;0
1869;0.565535;0
1870;0.697111;0
1871;0.541855;0
1872;0.54141;0
1873;0.449134;0
1874;0.585176;0
1875;0.669839;0
1876;0.629997;0
1877;0.440794;0
1878;0.448359;0
1879;0.458844;0
1880;0.603901;0
1881;0.495717;0
1882;0.677754;0
1883;0.684438;0
1884;0.744189;0
1885;0.61911;0
1886;0.463927;0
1887;0.478356;0
1888;0.505473;0
1889;0.487387;0
1890;0.633735;0
1891;0.557139;0
1892;0.397635;0
1893;0.464977;0
1894;0.513878;0
1895;0.629083;0
1896;0.437308;0
1897;0.532845;0
1898;0.540424;0
1899;0.560212;0
1900;0.530039;0
1901;0.610393;0
1902;0.449887;0
1903;0.600422;0
1904;0.607335;0
1905;0.742851;0
1906;0.577229;0
1907;0.681582;0
1908;0.54213;0
1909;0.427504;0
1910;0.60143;0
1911;0.55787;0
1912;0.644831;0
1913;0.506413;0
1914;0.455733;0
1915;0.433739;0
1916;0.60399;0
1917;0.652794;0
1918;0.55339;0
1919;0.64719;0
1920;0.688922;0
1921;0.539541;0
1922;0.573164;0
1923;0.617622;0
1924;0.662496;0
1925;0.447995;0
1926;0.547047;0
1927;0.587345;0
1928;0.554752;0
1929;0.627274;0
1930;0.534711;0
1931;0.573193;0
1932;0.641531;0
1933;0.610781;0
1934;0.520562;0
1935;0.452529;0
1936;0.676792;0
1937;0.532665;0
1938;0.689681;0
1939;0.505052;0
1940;0.509913;0
1941;0.615705;0
1942;0.581524;0
1943;0.556155;0
1944;0.531898;0
1945;0.662932;0
1946;0.638462;0
1947;0.604162;0
1948;0.493083;0
1949;0.579438;0
1950;0.581043;0
1951;0.518873;0
1952;0.616543;0
1953;0.515025;0
1954;0.466551;0
1955;0.543466;0
1956;0.502688;0
1957;0.519396;0
1958;0.46377;0
1959;0.513237;0
1960;0.560656;0
1961;0.725952;0
1962;0.590489;0
1963;0.535382;0
1964;0.589424;0
1965;0.743863;0
1966;0.628996;0
1967;0.621213;0
1968;0.532893;0
1969;0.5451;0
1970;0.597726;0
1971;0.645307;0
1972;0.45125;0
1973;0.544031;0
1974;0.567933;0
1975;0.464988;0
1976;0.568117;0
1977;0.625658;0
1978;0.643262;0
1979;0.674111;0
1980;0.443463;0
1981;0.708695;0
1982;0.602022;0
1983;0.813501;0
1984;0.583197;0
1985;0.634497;0
1986;0.564345;0
1987;0.607501;0
1988;0.47684;0
1989;0.57849;0
1990;0.571486;0
1991;0.590713;0
1992;0.663364;0
1993;0.631434;0
1994;0.671883;0
1995;0.507702;0
1996;0.494268;0
1997;0.620901;0
1998;0.625156;0
1999;0.455479;0
2000;0.606152;0
2001;0.530478;0
2002;0.59582;0
2003;0.523116;0
2004;0.580226;0
2005;0.769745;0
2006;0.637038;0
2007;0.593569;0
2008;0.5849;0
2009;0.562039;0
2010;0.621919;0
2011;0.476362;0
2012;0.593798;0
2013;0.463339;0
2014;0.686268;0
2015;0.572927;0
2016;0.644758;0
2017;0.56472;0
2018;0.620859;0
2019;0.657103;0
2020;0.59545;0
2021;0.571169;0
2022;0.609393;0
2023;0.522917;0
2024;0.50305;0
2025;0.516688;0
2026;0.551472;0
2027;0.694396;0
2028;0.520708;0
2029;0.615843;0
2030;0.756675;0
2031;0.684428;0
2032;0.568478;0
2033;0.681386;0
2034;0.55666;0
2035;0.684676;0
2036;0.535598;0
2037;0.534876;0
2038;0.508238;0
2039;0.682357;0
2040;0.54547;0
2041;0.564847;0
2042;0.448033;0
2043;0.656778;0
2044;0.488302;0
2045;0.450504;0
2046;0.736218;0
2047;0.732804;0
2048;0.747553;0
2049;0.549239;0
2050;0.580941;0
2051;0.52555;0
2052;0.515031;0
2053;0.62611;0
2054;0.435653;0
2055;0.589983;0
2056;0.5083;0
2057;0.572132;0
2058;0.534964;0
2059;0.582695;0
2060;0.477576;0
2061;0.527073;0
2062;0.509591;0
2063;0.476494;0
2064;0.56476;0
2065;0.609392;0
2066;0.438435;0
2067;0.635301;0
2068;0.495797;0
2069;0.57046;0
2070;0.468732;0
2071;0.509283;0
2072;0.598573;0
2073;0.636492;0
2074;0.525631;0
2075;0.587728;0
2076;0.508399;0
2077;0.497928;0
2078;0.589687;0
2079;0.435513;0
2080;0.517016;0
2081;0.620245;0
2082;0.561966;0
2083;0.632713;0
2084;0.560049;0
2085;0.562081;0
2086;0.547253;0
2087;0.535267;0
2088;0.553785;0
2089;0.75788;0
2090;0.571466;0
2091;0.639801;0
2092;0.612972;0
2093;0.644676;0
2094;0.888727;0
2095;0.57768;0
2096;0.534276;0
2097;0.489881;0
2098;0.508533;0
2099;0.694953;0
2100;0.606313;0
2101;0.638027;0
2102;0.512531;0
2103;0.499914;0
2104;0.587527;0
2105;0.486285;0
2106;0.671763;0
2107;0.513049;0
2108;0.579241;0
2109;0.533523;0
2110;0.638229;0
2111;0.435527;0
2112;0.605955;0
2113;0.677227;0
2114;0.510069;0
2115;0.531847;0
2116;0.641655;0
2117;0.552424;0
2118;0.604675;0
2119;0.480262;0
2120;0.495528;0
2121;0.624608;0
2122;0.477168;0
2123;0.599324;0
2124;0.50333;0
2125;0.552255;0
2126;0.608731;0
2127;0.622467;0
2128;0.606941;0
2129;0.541329;0
2130;0.745696;0
2131;0.85401;0
2132;0.542984;0
2133;0.486878;0
2134;0.489636;0
2135;0.481114;0
2136;0.585785;0
2137;0.562745;0
2138;0.711224;0
2139;0.619645;0
2140;0.640361;0
2141;0.618933;0
2142;0.57975;0
2143;0.651581;0
2144;0.483486;0
2145;0.563926;0
2146;0.794122;0
2147;0.534618;0
2148;0.488138;0
2149;0.582276;0
2150;0.468465;0
2151;0.587855;0
2152;0.504706;0
2153;0.64317;0
2154;0.629685;0
2155;0.672962;0
2156;0.543385;0
2157;0.580144;0
2158;0.511768;0
2159;0.534333;0
2160;0.744607;0
2161;0.561237;0
2162;0.526269;0
2163;0.532059;0
2164;0.69182;0
2165;0.609641;0
2166;0.52256;0
2167;0.552308;0
2168;0.529243;0
2169;0.57715;0
2170;0.607257;0
2171;0.758822;0
2172;0.627998;0
2173;0.485087;0
2174;0.573425;0
2175;0.429029;0
2176;0.660251;0
2177;0.541685;0
2178;0.594539;0
2179;0.537097;0
2180;0.580307;0
2181;0.661466;0
2182;0.497182;0
2183;0.570143;0
2184;0.440713;0
2185;0.531649;0
2186;0.471873;0
2187;0.611812;0
2188;0.447509;0
2189;0.533846;0
2190;0.667988;0
2191;0.568563;0
2192;0.524414;0
2193;0.617768;0
2194;0.53162;0
2195;0.674623;0
2196;0.610954;0
2197;0.482323;0
2198;0.48863;0
2199;0.696687;0
2200;0.507743;0
2201;0.623396;0
2202;0.699268;0
2203;0.592124;0
2204;0.570974;0
2205;0.497017;0
2206;0.561807;0
2207;0.566313;0
2208;0.612228;0
2209;0.569139;0
2210;0.629459;0
2211;0.607021;0
2212;0.625255;0
2213;0.488208;0
2214;0.563321;0
2215;0.534412;0
2216;0.499454;0
2217;0.617762;0
2218;0.526709;0
2219;0.551882;0
2220;0.559911;0
2221;0.589623;0
2222;0.489665;0
2223;0.561824;0
2224;0.698032;0
2225;0.435908;0
2226;0.600448;0
2227;0.617539;0
2228;0.57402;0
2229;0.544803;0
2230;0.537369;0
2231;0.500664;0
2232;0.638958;0
2233;0.456532;0
2234;0.574976;0
2235;0.460038;0
2236;0.604076;0
2237;0.499026;0
2238;0.58803;0
2239;0.619343;0
2240;0.575565;0
2241;0.525966;0
2242;0.62294;0
2243;0.552159;0
2244;0.562012;0
2245;0.555877;0
2246;0.401167;0
2247;0.398877;0
2248;0.514224;0
2249;0.551107;0
2250;0.389161;0
2251;0.561799;0
2252;0.611503;0
2253;0.542081;0
2254;0.578647;0
2255;0.588;0
2256;0.517206;0
2257;0.629083;0
2258;0.50713;0
2259;0.60113;0
2260;0.611582;0
2261;0.445503;0
2262;0.705019;0
2263;0.483419;0
2264;0.517336;0
2265;0.477741;0
2266;0.557031;0
2267;0.544326;0
2268;0.521727;0
2269;0.622806;0
2270;0.773384;0
2271;0.672209;0
2272;0.547744;0
2273;0.740904;0
2274;0.568497;0
2275;0.660175;0
2276;0.465377;0
2277;0.488543;0
2278;0.517262;0
2279;0.466729;0
2280;0.629122;0
2281;0.580985;0
2282;0.645236;0
2283;0.515816;0
2284;0.590778;0
2285;0.675683;0
2286;0.533345;0
2287;0.634771;0
2288;0.482252;0
2289;0.488012;0
2290;0.515046;0
2291;0.563938;0
2292;0.441704;0
2293;0.49836;0
2294;0.561108;0
2295;0.634861;0
2296;0.593947;0
2297;0.513927;0
2298;0.568116;0
2299;0.6728;0
2300;0.5675;0
2301;0.52068;0
2302;0.551325;0
2303;0.433013;0
2304;0.614086;0
2305;0.639656;0
2306;0.449174;0
2307;0.734694;0
2308;0.664527;0
2309;0.529638;0
2310;0.52465;0
2311;0.57134;0
2312;0.568799;0
2313;0.744949;0
2314;0.535202;0
2315;0.410875;0
2316;0.661095;0
2317;0.633407;0
2318;0.626209;0
2319;0.431559;0
2320;0.510048;0
2321;0.597495;0
2322;0.562156;0
2323;0.480186;0
2324;0.554358;0
2325;0.66375;0
2326;0.485925;0
2327;0.618784;0
2328;0.453639;0
2329;0.492102;0
2330;0.630355;0
2331;0.512206;0
2332;0.456701;0
2333;0.625323;0
2334;0.64836;0
2335;0.604011;0
2336;0.504107;0
2337;0.533879;0
2338;0.530151;0
2339;0.673194;0
2340;0.521394;0
2341;0.600982;0
2342;0.527625;0
2343;0.596177;0
2344;0.536962;0
2345;0.675984;0
2346;0.44251;0
2347;0.50856;0
2348;0.627645;0
2349;0.691052;0
2350;0.512652;0
2351;0.651817;0
2352;0.479707;0
2353;0.489561;0
2354;0.505758;0
2355;0.690896;0
2356;0.582744;0
2357;0.580187;0
2358;0.615985;0
2359;0.574621;0
2360;0.508388;0
2361;0.632281;0
2362;0.449883;0
2363;0.594533;0
2364;0.496514;0
2365;0.624067;0
2366;0.481123;0
2367;0.616782;0
2368;0.606158;0
2369;0.530768;0
2370;0.698658;0
2371;0.662751;0
2372;0.610547;0
2373;0.559407;0
2374;0.539937;0
2375;0.48818;0
2376;0.538298;0
2377;0.556634;0
2378;0.579975;0
2379;0.617099;0
2380;0.588419;0
2381;0.585922;0
2382;0.528507;0
2383;0.61047;0
2384;0.541024;0
2385;0.500896;0
2386;0.642165;0
2387;0.559417;0
2388;0.484047;0
2389;0.499144;0
2390;0.548909;0
2391;0.705708;0
2392;0.546344;0
2393;0.493992;0
2394;0.555681;0
2395;0.535299;0
2396;0.549088;0
2397;0.546058;0
2398;0.529993;0
2399;0.534887;0
2400;0.466139;0
2401;0.567981;0
2402;0.711487;0
2403;0.625394;0
2404;0.573456;0
2405;0.542813;0
2406;0.607761;0
2407;0.66508;0
2408;0.581358;0
2409;0.617576;0
2410;0.489873;0
2411;0.54945;0
2412;0.566304;0
2413;0.626296;0
2414;0.550884;0
2415;0.595164;0
2416;0.547794;0
2417;0.632295;0
2418;0.468376;0
2419;0.609771;0
2420;0.513551;0
2421;0.533406;0
2422;0.555399;0
2423;0.497347;0
2424;0.675283;0
2425;0.53624;0
2426;0.547884;0
2427;0.59949;0
2428;0.653033;0
2429;0.621103;0
2430;0.743841;0
2431;0.632853;0
2432;0.67896;0
2433;0.53424;0
2434;0.645379;0
2435;0.653398;0
2436;0.566494;0
2437;0.714042;0
2438;0.597152;0
2439;0.456529;0
2440;0.428967;0
2441;0.541577;0
2442;0.474868;0
2443;0.56634;0
2444;0.594607;0
2445;0.473046;0
2446;0.437132;0
2447;0.533704;0
2448;0.503972;0
2449;0.67606;0
2450;0.641764;0
2451;0.739896;0
2452;0.747375;0
2453;0.621029;0
2454;0.639502;0
2455;0.567351;0
2456;0.567533;0
2457;0.532953;0
2458;0.437279;0
2459;0.539867;0
2460;0.660007;0
2461;0.530259;0
2462;0.427513;0
2463;0.584309;0
2464;0.486739;0
2465;0.528873;0
2466;0.446262;0
2467;0.494072;0
2468;0.680059;0
2469;0.598391;0
2470;0.519419;0
2471;0.581966;0
2472;0.486183;0
2473;0.609142;0
2474;0.524544;0
2475;0.602858;0
2476;0.392097;0
2477;0.433735;0
2478;0.553366;0
2479;0.73829;0
2480;0.543517;0
2481;0.473555;0
2482;0.546267;0
2483;0.609326;0
2484;0.575497;0
2485;0.624917;0
2486;0.54542;0
2487;0.538944;0
2488;0.578845;0
2489;0.572448;0
2490;0.596607;0
2491;0.517769;0
2492;0.503492;0
2493;0.715848;0
2494;0.498647;0
2495;0.568007;0
2496;0.512731;0
2497;0.549405;0
2498;0.604996;0
2499;0.608012;0
2500;0.591568;0
2501;0.632447;0
2502;0.612147;0
2503;0.574421;0
2504;0.489131;0
2505;0.534553;0
2506;0.503264;0
2507;0.634168;0
2508;0.569792;0
2509;0.545849;0
2510;0.646683;0
2511;0.556118;0
2512;0.542295;0
2513;0.546337;0
2514;0.479278;0
2515;0.711322;0
2516;0.637471;0
2517;0.453367;0
2518;0.517559;0
2519;0.560306;0
2520;0.756696;0
2521;0.548209;0
2522;0.631332;0
2523;0.639619;0
2524;0.525859;0
2525;0.641893;0
2526;0.5586;0
2527;0.587613;0
2528;0.5893;0
2529;0.595287;0
2530;0.634908;0
2531;0.568223;0
2532;0.48331;0
2533;0.459106;0
2534;0.510729;0
2535;0.643227;0
2536;0.479336;0
2537;0.585331;0
2538;0.556326;0
2539;0.667347;0
2540;0.587833;0
2541;0.488861;0
2542;0.498477;0
2543;0.62136;0
2544;0.488236;0
2545;0.439176;0
2546;0.518718;0
2547;0.682316;0
2548;0.527334;0
2549;0.753798;0
2550;0.700789;0
2551;0.468586;0
2552;0.465667;0
2553;0.538031;0
2554;0.514896;0
2555;0.523154;0
2556;0.501048;0
2557;0.460339;0
2558;0.544161;0
2559;0.505603;0
2560;0.695494;0
2561;0.589182;0
2562;0.566512;0
2563;0.542018;0
2564;0.557818;0
2565;0.595766;0
2566;0.597482;0
2567;0.55935;0
2568;0.531297;0
2569;0.611208;0
2570;0.500873;0
2571;0.504209;0
2572;0.502508;0
2573;0.508666;0
2574;0.706235;0
2575;0.728262;0
2576;0.570239;0
2577;0.613674;0
2578;0.61295;0
2579;0.549118;0
2580;0.616831;0
2581;0.584919;0
2582;0.592164;0
2583;0.618172;0
2584;0.553624;0
2585;0.508194;0
2586;0.510017;0
2587;0.565202;0
2588;0.735994;0
2589;0.571153;0
2590;0.499294;0
2591;0.584848;0
2592;0.649398;0
2593;0.556389;0
2594;0.515256;0
2595;0.549455;0
2596;0.704791;0
2597;0.651683;0
2598;0.671839;0
2599;0.490885;0
2600;0.582469;0
2601;0.573471;0
2602;0.602544;0
2603;0.595631;0
2604;0.530644;0
2605;0.639799;0
2606;0.71002;0
2607;0.577979;0
2608;0.547033;0
2609;0.592888;0
2610;0.650822;0
2611;0.484497;0
2612;0.572399;0
2613;0.6323;0
2614;0.626152;0
2615;0.484752;0
2616;0.688899;0
2617;0.621567;0
2618;0.521149;0
2619;0.64526;0
2620;0.498251;0
2621;0.524551;0
2622;0.692964;0
2623;0.476269;0
2624;0.647241;0
2625;0.514285;0
2626;0.496754;0
2627;0.496671;0
2628;0.578227;0
2629;0.439357;0
2630;0.557116;0
2631;0.610621;0
2632;0.554001;0
2633;0.601431;0
2634;0.641053;0
2635;0.635779;0
2636;0.486615;0
2637;0.59881;0
2638;0.69129;0
2639;0.494882;0
2640;0.452835;0
2641;0.613343;0
2642;0.531056;0
2643;0.547215;0
2644;0.535776;0
2645;0.581313;0
2646;0.630223;0
2647;0.543063;0
2648;0.531624;0
2649;0.517251;0
2650;0.633029;0
2651;0.575009;0
2652;0.456565;0
2653;0.507773;0
2654;0.599789;0
2655;0.50042;0
2656;0.630926;0
2657;0.58726;0
2658;0.488122;0
2659;0.585721;0
2660;0.41087;0
2661;0.542947;0
2662;0.4739;0
2663;0.610536;0
2664;0.664719;0
2665;0.544563;0
2666;0.54917;0
2667;0.509667;0
2668;0.511871;0
2669;0.475951;0
2670;0.546334;0
2671;0.626793;0
2672;0.580793;0
2673;0.635487;0
2674;0.58383;0
2675;0.426239;0
2676;0.623451;0
2677;0.616363;0
2678;0.609869;0
2679;0.582683;0
2680;0.760195;0
2681;0.502523;0
2682;0.398923;0
2683;0.611868;0
2684;0.609481;0
2685;0.520984;0
2686;0.814677;0
2687;0.506651;0
2688;0.720466;0
2689;0.472569;0
2690;0.637532;0
2691;0.538432;0
2692;0.680159;0
2693;0.519786;0
2694;0.615113;0
2695;0.588314;0
2696;0.517346;0
2697;0.480738;0
2698;0.538247;0
2699;0.598853;0
2700;0.678045;0
2701;0.557633;0
2702;0.550604;0
2703;0.609156;0
2704;0.645586;0
2705;0.570662;0
2706;0.517062;0
2707;0.528651;0
2708;0.636772;0
2709;0.560973;0
2710;0.509906;0
2711;0.595694;0
2712;0.466981;0
2713;0.610961;0
2714;0.590512;0
2715;0.543409;0
2716;0.583874;0
2717;0.727213;0
2718;0.575125;0
2719;0.560418;0
2720;0.610877;0
2721;0.573386;0
2722;0.411027;0
2723;0.622906;0
2724;0.61772;0
2725;0.657366;0
2726;0.678862;0
2727;0.596414;0
2728;0.598894;0
2729;0.577741;0
2730;0.529048;0
2731;0.569386;0
2732;0.60101;0
2733;0.676467;0
2734;0.670597;0
2735;0.578328;0
2736;0.65422;0
2737;0.480062;0
2738;0.549798;0
2739;0.573563;0
2740;0.562171;0
2741;0.770394;0
2742;0.784416;0
2743;0.72125;0
2744;0.555574;0
2745;0.527743;0
2746;0.587702;0
2747;0.600603;0
2748;0.689849;0
2749;0.709955;0
2750;0.602799;0
2751;0.670979;0
2752;0.594927;0
2753;0.613891;0
2754;0.525408;0
2755;0.670756;0
2756;0.536765;0
2757;0.816803;0
2758;0.560188;0
2759;0.562277;0
2760;0.545993;0
2761;0.588671;0
2762;0.595818;0
2763;0.540564;0
2764;0.703187;0
2765;0.676543;0
2766;0.666071;0
2767;0.618238;0
2768;0.472345;0
2769;0.594228;0
2770;0.747315;0
2771;0.639207;0
2772;0.548831;0
2773;0.618675;0
2774;0.570736;0
2775;0.728224;0
2776;0.512446;0
2777;0.570459;0
2778;0.509379;0
2779;0.486264;0
2780;0.599104;0
2781;0.635828;0
2782;0.494806;0
2783;0.532119;0
2784;0.434555;0
2785;0.520798;0
2786;0.428884;0
2787;0.468223;0
2788;0.484556;0
2789;0.501994;0
2790;0.609428;0
2791;0.46219;0
2792;0.47128;0
2793;0.711136;0
2794;0.546231;0
2795;0.786176;0
2796;0.642804;0
2797;0.575164;0
2798;0.490995;0
2799;0.571049;0
2800;0.695612;0
2801;0.586317;0
2802;0.468662;0
2803;0.601525;0
2804;0.645132;0
2805;0.732358;0
2806;0.611992;0
2807;0.724157;0
2808;0.713602;0
2809;0.534841;0
2810;0.616089;0
2811;0.577068;0
2812;0.668932;0
2813;0.50901;0
2814;0.485279;0
2815;0.699988;0
2816;0.639026;0
2817;0.522091;0
2818;0.580583;0
2819;0.596397;0
2820;0.553313;0
2821;0.592966;0
2822;0.510244;0
2823;0.568674;0
2824;0.681652;0
2825;0.65267;0
2826;0.548598;0
2827;0.463079;0
2828;0.575404;0
2829;0.492355;0
2830;0.527748;0
2831;0.575787;0
2832;0.695623;0
2833;0.540039;0
2834;0.456387;0
2835;0.576105;0
2836;0.45644;0
2837;0.608229;0
2838;0.565362;0
2839;0.526236;0
2840;0.584293;0
2841;0.522786;0
2842;0.508974;0
2843;0.688001;0
2844;0.607515;0
2845;0.661444;0
2846;0.674518;0
2847;0.508589;0
2848;0.684502;0
2849;0.579087;0
2850;0.613404;0
2851;0.53795;0
2852;0.490326;0
2853;0.709844;0
2854;0.796493;0
2855;0.571419;0
2856;0.530531;0
2857;0.753969;0
2858;0.629277;0
2859;0.563561;0
2860;0.461676;0
2861;0.577272;0
2862;0.631905;0
2863;0.613799;0
2864;0.517737;0
2865;0.627673;0
2866;0.569096;0
2867;0.710793;0
2868;0.689284;0
2869;0.501342;0
2870;0.489198;0
2871;0.542391;0
2872;0.468093;0
2873;0.698229;0
2874;0.492774;0
2875;0.636293;0
2876;0.550439;0
2877;0.554856;0
2878;0.616005;0
2879;0.647982;0
2880;0.515239;0
2881;0.55577;0
2882;0.639596;0
